CustomerID,Recency,Number_article,Price,Country
13233.0,73.0,2.0,605.1200000000001,35
13235.0,211.0,1.0,1031.0700000000004,35
13236.0,24.0,2.0,744.8499999999999,35
13238.0,16.0,4.0,700.73,35
13239.0,261.0,1.0,329.56,35
13240.0,95.0,4.0,663.65,35
13242.0,111.0,3.0,270.40000000000003,35
13243.0,202.0,1.0,600.0700000000003,35
13244.0,92.0,1.0,121.74,35
13245.0,50.0,1.0,430.5,35
13246.0,17.0,6.0,1987.3000000000002,35
13247.0,17.0,4.0,501.12,35
13248.0,124.0,2.0,465.68000000000006,35
13249.0,91.0,3.0,711.4100000000002,35
13253.0,156.0,2.0,1030.4,35
13255.0,8.0,2.0,399.51,35
13256.0,13.0,1.0,0.0,35
13258.0,11.0,3.0,698.58,35
13259.0,61.0,1.0,292.31999999999994,35
13260.0,60.0,1.0,557.62,35
13261.0,268.0,2.0,944.1,35
13262.0,262.0,1.0,200.29,35
13263.0,0.0,35.0,7454.070000000001,35
13265.0,52.0,5.0,2107.66,35
13266.0,10.0,12.0,3834.26,35
13267.0,2.0,19.0,4521.49,35
13268.0,17.0,11.0,3214.6899999999996,35
13269.0,0.0,15.0,5346.2300000000005,35
13270.0,365.0,1.0,590.0,35
13271.0,36.0,1.0,217.38,35
13272.0,30.0,2.0,276.56,35
13273.0,112.0,1.0,138.98,35
13276.0,63.0,2.0,590.9300000000001,35
13277.0,15.0,4.0,258.4,35
13278.0,40.0,1.0,542.73,35
13279.0,77.0,1.0,137.75,35
13280.0,121.0,3.0,814.86,35
13282.0,17.0,3.0,1132.1399999999999,35
13283.0,59.0,2.0,93.66,35
13284.0,330.0,1.0,201.19,35
13285.0,22.0,4.0,2709.12,35
13291.0,155.0,1.0,361.11,35
13292.0,38.0,2.0,578.94,35
13294.0,189.0,2.0,873.74,35
13295.0,359.0,1.0,201.2,35
13296.0,136.0,1.0,87.4,35
13297.0,7.0,4.0,2089.85,35
13298.0,0.0,1.0,360.0,35
13299.0,267.0,1.0,142.5,35
13300.0,168.0,1.0,371.89,35
13301.0,103.0,4.0,618.0899999999999,35
13302.0,154.0,1.0,63.75,35
13304.0,350.0,1.0,300.42,35
13305.0,3.0,10.0,2000.8600000000001,35
13307.0,119.0,1.0,15.0,35
13308.0,22.0,3.0,1385.5100000000002,35
13309.0,6.0,5.0,1456.79,35
13310.0,27.0,3.0,1132.0300000000002,35
13311.0,3.0,2.0,598.57,35
13313.0,21.0,5.0,1555.3200000000002,35
13314.0,1.0,3.0,775.94,35
13316.0,36.0,4.0,5977.73,35
13317.0,65.0,6.0,2273.68,35
13318.0,0.0,3.0,640.76,35
13319.0,4.0,26.0,10845.55,35
13320.0,77.0,4.0,1548.7,35
13321.0,71.0,2.0,567.36,35
13322.0,16.0,1.0,199.48,35
13323.0,2.0,5.0,787.8499999999999,35
13324.0,35.0,10.0,7121.949999999999,35
13325.0,81.0,1.0,675.3,35
13327.0,38.0,8.0,3627.7700000000004,35
13328.0,315.0,1.0,1308.48,35
13329.0,31.0,2.0,789.0,35
13330.0,92.0,3.0,1140.9299999999998,35
13332.0,13.0,1.0,350.9,35
13334.0,81.0,3.0,3536.82,35
13336.0,76.0,1.0,795.1200000000001,35
13338.0,157.0,1.0,487.02,35
13339.0,200.0,1.0,860.12,35
13340.0,44.0,7.0,10736.48,35
13341.0,260.0,1.0,775.8499999999998,35
13343.0,177.0,1.0,353.43,35
13344.0,67.0,3.0,2543.7200000000007,35
13345.0,287.0,1.0,389.5,35
13347.0,69.0,1.0,341.36,35
13348.0,63.0,1.0,233.76,35
13349.0,10.0,1.0,247.32,35
13350.0,15.0,2.0,979.1199999999999,35
13351.0,65.0,1.0,373.94,35
13352.0,59.0,1.0,397.98,35
13354.0,70.0,1.0,743.5300000000002,35
13355.0,121.0,1.0,674.7,35
13356.0,79.0,1.0,768.2400000000001,35
13357.0,256.0,1.0,609.95,35
13358.0,268.0,1.0,439.03,35
13359.0,63.0,1.0,439.56,35
13362.0,8.0,4.0,3090.7400000000007,35
13363.0,17.0,2.0,992.5,35
13364.0,70.0,1.0,134.96,35
13365.0,33.0,2.0,2225.37,35
13366.0,49.0,1.0,56.16,35
13368.0,256.0,2.0,623.3999999999999,35
13369.0,365.0,1.0,308.28,35
13370.0,371.0,1.0,754.8700000000001,35
13372.0,89.0,1.0,378.63999999999993,35
13373.0,60.0,3.0,3312.250000000001,35
13375.0,88.0,1.0,778.65,35
13376.0,98.0,3.0,1019.76,35
13379.0,25.0,3.0,572.56,35
13381.0,31.0,6.0,3639.31,35
13382.0,280.0,1.0,222.99,35
13384.0,30.0,7.0,4151.93,35
13385.0,329.0,1.0,534.5699999999998,35
13388.0,130.0,2.0,677.1000000000001,35
13389.0,10.0,3.0,797.96,35
13390.0,74.0,1.0,544.08,35
13391.0,203.0,1.0,59.8,35
13394.0,1.0,8.0,2520.0200000000004,35
13395.0,184.0,1.0,307.72,35
13396.0,28.0,2.0,1360.99,35
13397.0,72.0,5.0,1544.13,35
13398.0,191.0,1.0,457.34,35
13402.0,126.0,2.0,621.23,35
13403.0,17.0,1.0,75.0,35
13404.0,0.0,2.0,252.49,35
13405.0,73.0,3.0,572.451,35
13408.0,1.0,62.0,28117.03999999999,35
13410.0,23.0,5.0,1003.06,35
13411.0,106.0,1.0,213.55,35
13414.0,133.0,3.0,1390.5,35
13416.0,43.0,2.0,712.5,35
13417.0,4.0,2.0,640.8299999999999,35
13418.0,11.0,18.0,6127.43,35
13419.0,63.0,1.0,221.06,35
13420.0,149.0,2.0,159.85,35
13421.0,39.0,2.0,1851.08,35
13422.0,63.0,1.0,2626.3,35
13425.0,107.0,3.0,1624.21,35
13426.0,0.0,10.0,3641.320000000001,35
13427.0,18.0,3.0,582.6,35
13428.0,9.0,1.0,218.47,35
13429.0,10.0,4.0,1006.8,35
13430.0,18.0,2.0,679.4499999999999,35
13431.0,66.0,2.0,1269.1,35
13434.0,73.0,2.0,534.2400000000001,35
13435.0,4.0,7.0,3809.8900000000003,35
13436.0,1.0,1.0,196.89,35
13437.0,13.0,7.0,3408.06,35
13439.0,254.0,1.0,283.71,35
13441.0,91.0,1.0,296.6400000000001,35
13447.0,22.0,3.0,1129.1399999999999,35
13448.0,16.0,6.0,3539.370000000001,35
13449.0,23.0,1.0,291.88000000000005,35
13450.0,26.0,6.0,2043.7199999999998,35
13451.0,25.0,5.0,2976.1500000000005,35
13452.0,258.0,2.0,590.0,35
13453.0,165.0,2.0,356.98,35
13455.0,24.0,2.0,1058.3399999999997,35
13456.0,17.0,6.0,1766.7200000000003,35
13458.0,6.0,14.0,9646.57,35
13460.0,28.0,2.0,183.44,35
13461.0,38.0,3.0,1445.0,35
13462.0,252.0,1.0,151.5,35
13464.0,57.0,1.0,674.6800000000002,35
13466.0,183.0,1.0,307.9000000000001,35
13467.0,10.0,2.0,1083.7099999999998,35
13468.0,1.0,37.0,5704.969999999999,35
13470.0,98.0,2.0,165.0,35
13471.0,0.0,4.0,2531.58,35
13473.0,60.0,2.0,422.64,35
13474.0,235.0,1.0,229.59,35
13475.0,190.0,4.0,1431.7800000000002,35
13476.0,178.0,2.0,1238.4699999999998,35
13477.0,37.0,6.0,1454.58,35
13479.0,200.0,2.0,300.95,35
13481.0,45.0,5.0,1804.56,35
13482.0,231.0,1.0,184.64,35
13483.0,65.0,1.0,140.34,35
13484.0,240.0,1.0,313.8,35
13485.0,232.0,1.0,454.24,35
13486.0,77.0,3.0,1122.41,35
13487.0,57.0,3.0,575.4,35
13488.0,16.0,13.0,8968.31,35
13489.0,104.0,4.0,449.5200000000001,35
13491.0,51.0,10.0,1215.8199999999997,35
13492.0,135.0,3.0,1269.84,32
13493.0,274.0,2.0,618.63,32
13494.0,311.0,1.0,316.2600000000001,35
13495.0,7.0,5.0,2044.8700000000003,35
13496.0,10.0,2.0,653.3299999999999,35
13497.0,282.0,2.0,348.05,35
13499.0,17.0,5.0,1159.1100000000001,35
13500.0,22.0,3.0,1166.77,35
13501.0,287.0,1.0,1340.32,32
13502.0,16.0,3.0,292.0,35
13503.0,70.0,1.0,216.85,35
13504.0,63.0,1.0,295.93000000000006,35
13505.0,72.0,4.0,4393.63,32
13506.0,315.0,2.0,458.52,35
13507.0,2.0,4.0,2479.16,35
13508.0,243.0,1.0,110.97000000000004,35
13509.0,8.0,7.0,979.72,35
13510.0,0.0,4.0,1791.56,35
13512.0,260.0,1.0,251.21,35
13513.0,126.0,1.0,205.1,35
13514.0,73.0,1.0,152.20000000000005,35
13515.0,72.0,4.0,891.1200000000001,35
13516.0,20.0,3.0,1389.4099999999999,35
13517.0,59.0,3.0,2128.42,35
13518.0,85.0,1.0,659.4399999999998,35
13519.0,77.0,1.0,122.75,35
13520.0,58.0,6.0,3624.35,32
13521.0,0.0,3.0,1093.6499999999999,35
13522.0,29.0,1.0,125.8,35
13523.0,32.0,5.0,3964.88,35
13524.0,40.0,5.0,680.1800000000001,35
13525.0,14.0,2.0,628.78,35
13527.0,33.0,7.0,2287.5099999999998,35
13529.0,78.0,2.0,307.76,35
13531.0,204.0,2.0,483.80000000000007,35
13532.0,33.0,1.0,210.30999999999997,35
13533.0,182.0,3.0,270.79,35
13534.0,1.0,25.0,5870.080000000001,35
13536.0,0.0,7.0,3448.2900000000004,35
13538.0,42.0,7.0,1280.85,35
13539.0,85.0,3.0,631.3399999999999,35
13544.0,39.0,2.0,291.40999999999997,35
13546.0,11.0,3.0,626.99,35
13548.0,95.0,2.0,682.4099999999999,35
13549.0,25.0,7.0,918.1999999999999,35
13551.0,318.0,1.0,91.8,35
13552.0,65.0,12.0,3740.070000000001,35
13555.0,73.0,4.0,4149.28,35
13557.0,27.0,2.0,584.06,35
13558.0,5.0,4.0,605.0600000000001,35
13560.0,6.0,1.0,174.36999999999995,35
13561.0,215.0,1.0,141.86,35
13562.0,81.0,3.0,1799.3299999999995,35
13563.0,83.0,2.0,777.53,35
13564.0,143.0,3.0,1749.02,35
13565.0,18.0,2.0,240.22000000000003,35
13566.0,40.0,2.0,874.7100000000004,35
13568.0,172.0,1.0,192.85,35
13569.0,16.0,2.0,373.75,35
13570.0,242.0,1.0,239.49000000000004,35
13571.0,12.0,12.0,2092.3199999999997,35
13572.0,205.0,1.0,1384.2499999999998,35
13573.0,49.0,2.0,294.4,35
13575.0,22.0,5.0,732.0699999999999,35
13576.0,9.0,18.0,6717.34,35
13577.0,24.0,4.0,1687.6000000000001,35
13579.0,14.0,2.0,467.04,35
13581.0,308.0,1.0,118.0,35
13583.0,155.0,1.0,781.03,35
13584.0,306.0,1.0,142.4,35
13587.0,63.0,1.0,712.4,35
13588.0,15.0,9.0,2478.9499999999994,35
13589.0,14.0,2.0,379.65,35
13590.0,10.0,6.0,1981.9199999999996,35
13591.0,64.0,3.0,1117.1299999999999,35
13592.0,35.0,4.0,247.95999999999998,35
13593.0,107.0,5.0,2037.0800000000004,35
13594.0,52.0,1.0,396.97,35
13596.0,5.0,2.0,697.04,35
13598.0,46.0,1.0,180.17,35
13599.0,0.0,21.0,5153.670000000001,35
13600.0,311.0,1.0,219.52,35
13601.0,44.0,2.0,693.3199999999999,35
13602.0,64.0,1.0,428.89,35
13603.0,25.0,1.0,164.34,35
13606.0,28.0,3.0,280.54,35
13607.0,39.0,1.0,678.0100000000001,35
13610.0,11.0,7.0,1131.88,35
13611.0,88.0,3.0,1171.8000000000002,35
13614.0,23.0,4.0,1610.46,35
13615.0,318.0,1.0,417.69000000000017,35
13617.0,39.0,3.0,544.1800000000001,35
13618.0,173.0,1.0,177.34,35
13621.0,116.0,1.0,213.85,35
13623.0,30.0,5.0,747.7800000000001,35
13626.0,252.0,1.0,257.23,35
13627.0,58.0,5.0,1638.4699999999998,35
13629.0,22.0,11.0,7792.360000000001,35
13630.0,4.0,7.0,2031.7800000000002,35
13631.0,99.0,11.0,3070.42,35
13632.0,24.0,5.0,2121.27,35
13634.0,32.0,5.0,1575.1599999999999,35
13635.0,67.0,1.0,1071.03,35
13636.0,36.0,5.0,949.1200000000001,35
13637.0,51.0,3.0,810.4999999999999,35
13638.0,15.0,1.0,122.64,35
13639.0,73.0,1.0,1033.34,35
13642.0,215.0,1.0,354.8,35
13643.0,30.0,3.0,519.44,35
13644.0,15.0,4.0,2624.2600000000007,35
13645.0,119.0,1.0,252.1,35
13647.0,9.0,4.0,1678.1200000000001,35
13649.0,256.0,2.0,346.6,35
13650.0,16.0,6.0,1836.3399999999997,35
13651.0,34.0,2.0,94.2,35
13652.0,45.0,3.0,1095.08,35
13654.0,42.0,6.0,2707.3300000000004,35
13655.0,113.0,2.0,932.9699999999998,35
13656.0,164.0,2.0,379.65000000000003,35
13657.0,10.0,2.0,382.14,35
13658.0,9.0,5.0,2639.1699999999996,35
13659.0,205.0,2.0,1573.2000000000003,35
13662.0,85.0,3.0,897.76,35
13663.0,178.0,1.0,189.47,35
13666.0,59.0,3.0,84.65,35
13667.0,148.0,1.0,305.01999999999987,35
13668.0,2.0,21.0,6363.59,35
13669.0,50.0,2.0,218.54999999999995,35
13670.0,74.0,1.0,349.7,35
13672.0,300.0,2.0,186.39000000000001,35
13673.0,18.0,2.0,396.91999999999996,35
13675.0,150.0,2.0,486.82000000000005,35
13678.0,151.0,1.0,232.6,35
13680.0,0.0,4.0,3722.42,35
13681.0,17.0,4.0,827.8300000000002,35
13682.0,186.0,1.0,59.5,35
13684.0,285.0,1.0,67.23,35
13685.0,2.0,7.0,3119.4400000000005,35
13686.0,182.0,1.0,72.0,35
13689.0,62.0,1.0,910.0,35
13690.0,58.0,1.0,172.25,35
13692.0,24.0,3.0,1488.3200000000002,35
13694.0,3.0,50.0,65039.62,35
13695.0,30.0,15.0,2504.13,35
13697.0,38.0,1.0,151.3,35
13699.0,154.0,1.0,308.58,35
13700.0,25.0,10.0,2265.1200000000003,35
13703.0,317.0,1.0,99.5,35
13704.0,4.0,9.0,2308.0599999999995,35
13705.0,7.0,3.0,711.8600000000001,35
13706.0,302.0,1.0,330.79,35
13707.0,266.0,2.0,806.4099999999999,35
13708.0,270.0,1.0,296.88,35
13709.0,3.0,13.0,6328.049999999998,35
13710.0,31.0,1.0,180.48,35
13711.0,218.0,2.0,252.06000000000003,35
13712.0,246.0,1.0,228.84,35
13715.0,280.0,5.0,1079.3400000000001,35
13716.0,268.0,1.0,138.28,35
13717.0,31.0,6.0,1445.01,35
13718.0,245.0,2.0,306.55,35
13719.0,14.0,5.0,1041.68,35
13720.0,116.0,4.0,799.9,35
13721.0,35.0,1.0,524.1400000000001,35
13722.0,131.0,3.0,2375.4100000000008,35
13723.0,216.0,1.0,199.85,35
13725.0,49.0,8.0,1980.5599999999997,35
13726.0,38.0,2.0,1079.6599999999999,35
13727.0,28.0,2.0,333.48,35
13728.0,36.0,6.0,1016.14,35
13730.0,135.0,2.0,752.6,35
13731.0,218.0,2.0,610.59,35
13732.0,27.0,1.0,491.86000000000007,35
13735.0,24.0,4.0,2885.24,35
13736.0,4.0,2.0,731.9,35
13737.0,199.0,1.0,339.6,35
13739.0,17.0,1.0,216.9,35
13740.0,240.0,1.0,350.75,35
13741.0,71.0,3.0,668.4300000000001,35
13742.0,16.0,12.0,3131.0200000000004,35
13743.0,2.0,7.0,1341.6,35
13744.0,94.0,2.0,1156.36,35
13745.0,161.0,1.0,300.04,35
13747.0,373.0,1.0,79.6,35
13748.0,95.0,5.0,948.2499999999999,35
13750.0,53.0,5.0,1647.26,35
13751.0,287.0,1.0,296.25,35
13752.0,123.0,6.0,1186.28,35
13753.0,287.0,1.0,741.26,35
13754.0,151.0,2.0,282.6,35
13755.0,3.0,9.0,2161.3499999999995,35
13756.0,1.0,14.0,5189.52,35
13758.0,11.0,7.0,3190.5499999999997,35
13759.0,32.0,2.0,659.41,35
13760.0,53.0,2.0,286.7900000000001,35
13761.0,49.0,2.0,1070.6499999999999,35
13762.0,218.0,1.0,306.72,35
13763.0,62.0,1.0,1714.9599999999996,35
13764.0,70.0,3.0,1521.7600000000002,35
13767.0,1.0,37.0,17220.36,35
13769.0,1.0,10.0,2796.5099999999993,35
13771.0,63.0,4.0,2634.45,35
13772.0,33.0,3.0,1132.13,35
13774.0,81.0,1.0,345.0,35
13777.0,0.0,33.0,25977.159999999996,35
13778.0,102.0,1.0,178.7,35
13780.0,6.0,2.0,360.01,35
13781.0,250.0,1.0,127.84,35
13782.0,12.0,6.0,912.0,35
13784.0,9.0,11.0,2462.79,35
13786.0,366.0,1.0,230.4,35
13787.0,75.0,2.0,309.03999999999996,35
13790.0,3.0,1.0,348.7999999999999,35
13791.0,127.0,2.0,1516.0,35
13792.0,65.0,2.0,195.55,35
13798.0,0.0,57.0,37153.850000000006,35
13799.0,116.0,2.0,688.8599999999999,35
13800.0,309.0,1.0,558.32,35
13801.0,66.0,1.0,324.7999999999999,35
13802.0,138.0,3.0,4599.42,35
13803.0,254.0,1.0,277.07000000000005,35
13804.0,30.0,7.0,2635.79,35
13805.0,51.0,2.0,924.6,35
13806.0,63.0,1.0,256.38,35
13807.0,366.0,1.0,112.6,35
13808.0,5.0,5.0,1747.66,35
13809.0,304.0,1.0,155.05,7
13810.0,28.0,3.0,1499.01,14
13811.0,183.0,3.0,814.5,14
13812.0,41.0,3.0,539.0,14
13813.0,39.0,4.0,1366.8600000000001,14
13814.0,91.0,2.0,1579.1200000000003,14
13815.0,21.0,4.0,4027.3599999999997,14
13816.0,23.0,2.0,571.6700000000001,14
13817.0,28.0,2.0,382.9800000000001,14
13819.0,301.0,3.0,1140.35,35
13821.0,144.0,2.0,385.64,35
13822.0,5.0,2.0,632.0,35
13823.0,18.0,2.0,957.6600000000002,35
13824.0,32.0,5.0,1698.94,35
13826.0,175.0,1.0,189.5,35
13827.0,57.0,3.0,412.05,35
13828.0,21.0,1.0,209.49000000000004,35
13831.0,15.0,6.0,2202.99,35
13832.0,18.0,1.0,52.2,35
13833.0,158.0,1.0,384.79999999999984,35
13835.0,24.0,4.0,834.57,35
13837.0,211.0,2.0,271.24,35
13838.0,5.0,4.0,691.73,35
13841.0,252.0,1.0,85.0,35
13842.0,58.0,9.0,3385.6199999999994,35
13844.0,10.0,1.0,361.62,35
13845.0,64.0,1.0,312.98,35
13846.0,24.0,3.0,865.06,35
13848.0,91.0,3.0,1255.0,35
13849.0,51.0,2.0,1537.9499999999998,35
13850.0,128.0,1.0,1595.4800000000002,35
13851.0,95.0,3.0,2651.46,35
13853.0,56.0,1.0,1090.14,35
13854.0,8.0,25.0,8109.520000000001,35
13856.0,168.0,3.0,388.5,35
13858.0,56.0,1.0,216.17,35
13859.0,325.0,1.0,201.16,35
13860.0,0.0,5.0,1245.8999999999999,35
13862.0,17.0,8.0,2209.3599999999997,35
13863.0,247.0,1.0,305.78,35
13865.0,57.0,4.0,501.55999999999995,35
13866.0,73.0,1.0,145.67,35
13867.0,30.0,3.0,1015.29,35
13868.0,6.0,2.0,3192.54,35
13869.0,122.0,4.0,3104.95,35
13870.0,1.0,8.0,2770.94,35
13871.0,22.0,13.0,6403.25,35
13873.0,119.0,3.0,389.6,35
13874.0,357.0,1.0,540.45,35
13875.0,53.0,5.0,1786.7900000000002,35
13876.0,63.0,1.0,122.7,35
13877.0,85.0,1.0,117.24,35
13878.0,54.0,1.0,1281.53,35
13880.0,20.0,13.0,3219.7700000000004,35
13881.0,3.0,20.0,17159.52,35
13882.0,2.0,5.0,1191.1299999999999,35
13883.0,10.0,5.0,2674.4800000000005,35
13884.0,6.0,5.0,787.6,35
13885.0,188.0,2.0,506.8000000000002,35
13886.0,70.0,1.0,243.56,35
13887.0,203.0,1.0,349.5499999999999,35
13888.0,119.0,2.0,605.63,35
13889.0,92.0,1.0,416.9,35
13890.0,0.0,10.0,1883.8100000000004,35
13892.0,26.0,4.0,632.97,35
13893.0,297.0,1.0,821.1000000000001,35
13894.0,23.0,3.0,564.6199999999999,35
13895.0,27.0,4.0,2593.0699999999997,35
13897.0,49.0,1.0,311.16,35
13898.0,325.0,1.0,155.93,35
13899.0,15.0,2.0,388.52,35
13900.0,182.0,3.0,740.95,35
13901.0,71.0,5.0,2867.2000000000003,35
13904.0,36.0,2.0,332.64,35
13908.0,79.0,4.0,2369.55,35
13911.0,56.0,9.0,2580.9100000000003,35
13914.0,11.0,2.0,626.45,35
13917.0,49.0,2.0,272.04,35
13918.0,49.0,2.0,1212.84,35
13919.0,58.0,2.0,384.81,9
13922.0,351.0,1.0,172.24999999999997,35
13923.0,53.0,1.0,351.13000000000005,35
13924.0,1.0,6.0,1838.8500000000004,35
13925.0,92.0,4.0,678.25,35
13926.0,22.0,1.0,223.85,35
13927.0,74.0,1.0,348.99000000000007,35
13928.0,10.0,4.0,464.56999999999994,35
13929.0,168.0,2.0,842.6500000000001,35
13930.0,57.0,2.0,337.34000000000003,35
13931.0,95.0,2.0,1237.5300000000002,35
13932.0,294.0,1.0,307.4,35
13933.0,108.0,2.0,608.79,35
13934.0,263.0,1.0,922.1,35
13936.0,179.0,1.0,376.57999999999987,35
13937.0,168.0,1.0,158.85,35
13938.0,34.0,1.0,71.66,35
13939.0,22.0,3.0,568.5500000000001,35
13940.0,16.0,4.0,839.14,35
13941.0,21.0,5.0,5112.96,35
13946.0,78.0,3.0,561.57,35
13947.0,64.0,1.0,90.6,35
13948.0,360.0,1.0,102.0,35
13949.0,2.0,6.0,2427.3200000000006,35
13950.0,10.0,4.0,745.06,35
13951.0,175.0,3.0,674.4499999999999,35
13952.0,217.0,2.0,3251.071,35
13953.0,6.0,7.0,3515.6800000000003,35
13954.0,1.0,2.0,439.91999999999996,35
13955.0,153.0,2.0,322.96,35
13956.0,4.0,5.0,1026.42,35
13959.0,78.0,3.0,598.2,35
13960.0,20.0,2.0,230.22,35
13962.0,21.0,2.0,169.55,35
13963.0,307.0,4.0,664.5400000000001,35
13967.0,145.0,1.0,80.7,35
13969.0,6.0,18.0,9053.94,35
13971.0,18.0,8.0,2758.26,35
13972.0,70.0,2.0,190.25,35
13973.0,286.0,1.0,264.7,35
13974.0,48.0,1.0,413.59,35
13975.0,30.0,6.0,2526.2799999999997,35
13976.0,206.0,1.0,357.98,35
13978.0,14.0,2.0,196.78999999999996,35
13979.0,72.0,1.0,869.8699999999997,35
13980.0,59.0,1.0,200.14,35
13982.0,38.0,4.0,1871.8099999999995,35
13983.0,29.0,12.0,2603.43,35
13984.0,26.0,5.0,920.51,35
13985.0,3.0,15.0,7060.130000000002,35
13986.0,16.0,1.0,320.4600000000001,35
13988.0,19.0,6.0,4147.96,35
13989.0,65.0,2.0,1266.08,35
13990.0,212.0,1.0,311.3,35
13991.0,11.0,6.0,855.9699999999999,35
13992.0,29.0,1.0,76.8,35
13993.0,42.0,9.0,3466.36,35
13994.0,3.0,6.0,2313.14,35
13995.0,14.0,5.0,1393.6900000000003,35
13999.0,9.0,12.0,3901.8100000000013,35
14000.0,210.0,1.0,635.6600000000002,35
14001.0,45.0,3.0,2043.08,35
14002.0,133.0,2.0,529.7299999999999,35
14004.0,42.0,7.0,4582.64,35
14005.0,9.0,5.0,2874.7200000000003,35
14006.0,115.0,3.0,962.1899999999999,35
14009.0,197.0,2.0,695.61,35
14012.0,277.0,1.0,328.8,35
14013.0,109.0,3.0,473.02,35
14014.0,76.0,1.0,505.18,35
14015.0,52.0,1.0,917.34,35
14016.0,161.0,4.0,4341.209999999999,10
14019.0,46.0,3.0,1421.6099999999997,35
14020.0,16.0,2.0,642.8,35
14021.0,154.0,3.0,631.9000000000001,35
14022.0,224.0,1.0,440.0,35
14023.0,6.0,2.0,584.0699999999999,35
14024.0,121.0,2.0,327.7,35
14027.0,60.0,1.0,104.82000000000002,35
14029.0,62.0,2.0,467.6600000000001,35
14030.0,17.0,8.0,2360.09,35
14031.0,6.0,19.0,17286.86,35
14032.0,1.0,11.0,2975.59,35
14034.0,21.0,3.0,651.8199999999999,35
14035.0,28.0,5.0,1428.0199999999998,35
14036.0,284.0,1.0,626.65,35
14037.0,175.0,2.0,147.20000000000002,35
14038.0,77.0,3.0,1560.3799999999999,35
14039.0,32.0,1.0,152.2,35
14040.0,40.0,12.0,3614.920000000001,35
14041.0,265.0,1.0,141.41,35
14044.0,26.0,4.0,652.82,35
14045.0,108.0,4.0,1659.75,35
14046.0,283.0,1.0,154.99,35
14047.0,8.0,5.0,1308.6100000000001,35
14048.0,304.0,1.0,409.93,35
14049.0,16.0,4.0,5681.719999999999,35
14050.0,31.0,2.0,746.36,35
14051.0,0.0,23.0,15610.390000000001,35
14052.0,19.0,1.0,225.36,35
14053.0,123.0,2.0,260.25,35
14054.0,64.0,1.0,92.46,35
14055.0,105.0,1.0,725.6400000000001,35
14056.0,0.0,23.0,8214.65,35
14057.0,23.0,17.0,6217.960000000001,35
14059.0,266.0,1.0,183.6,35
14060.0,4.0,19.0,6140.42,35
14062.0,9.0,12.0,10464.849999999999,35
14064.0,28.0,5.0,1353.74,35
14066.0,266.0,1.0,152.55,35
14067.0,63.0,2.0,374.70000000000005,35
14068.0,319.0,1.0,265.85,35
14071.0,3.0,8.0,1438.82,35
14073.0,31.0,1.0,151.04,35
14075.0,4.0,3.0,942.26,35
14076.0,128.0,1.0,122.47,35
14077.0,40.0,5.0,499.4200000000001,35
14078.0,101.0,6.0,1049.37,35
14079.0,124.0,1.0,375.09999999999985,35
14080.0,32.0,1.0,45.6,35
14081.0,301.0,2.0,934.5199999999999,35
14082.0,364.0,1.0,182.25,35
14083.0,3.0,9.0,1018.4300000000001,35
14085.0,1.0,18.0,4448.54,35
14087.0,2.0,1.0,194.42,35
14088.0,9.0,12.0,39907.03999999999,35
14089.0,56.0,1.0,161.0,35
14090.0,324.0,1.0,76.32000000000002,35
14092.0,7.0,14.0,4076.91,35
14093.0,11.0,1.0,442.85,35
14096.0,10.0,16.0,56228.81000000001,35
14098.0,36.0,1.0,147.34999999999997,35
14099.0,15.0,11.0,3104.1700000000005,35
14100.0,137.0,1.0,194.90000000000003,35
14101.0,73.0,6.0,5976.789999999999,35
14102.0,4.0,5.0,1360.28,35
14104.0,154.0,2.0,216.21,35
14105.0,238.0,1.0,1266.23,35
14107.0,51.0,7.0,2703.23,35
14108.0,30.0,2.0,597.9100000000001,35
14109.0,72.0,1.0,144.2,35
14110.0,3.0,12.0,5683.149999999999,35
14111.0,13.0,4.0,692.85,35
14112.0,22.0,7.0,2915.15,35
14113.0,3.0,4.0,1840.42,35
14114.0,273.0,2.0,386.53,35
14116.0,19.0,5.0,1382.74,35
14117.0,143.0,1.0,90.0,35
14121.0,3.0,4.0,2780.1499999999996,35
14124.0,83.0,1.0,419.58,35
14125.0,10.0,3.0,2740.4300000000003,35
14126.0,7.0,3.0,706.13,35
14127.0,122.0,3.0,709.71,35
14128.0,60.0,2.0,637.5000000000001,35
14129.0,1.0,5.0,1123.86,35
14130.0,318.0,1.0,483.86,35
14132.0,1.0,11.0,3586.03,35
14133.0,129.0,3.0,605.64,35
14135.0,1.0,15.0,4690.31,35
14138.0,1.0,2.0,982.3800000000001,35
14139.0,45.0,1.0,415.82,35
14140.0,3.0,2.0,935.05,35
14141.0,2.0,4.0,915.1300000000001,35
14142.0,372.0,1.0,311.81,35
14143.0,133.0,1.0,115.8,35
14145.0,46.0,4.0,3742.2,35
14146.0,8.0,5.0,4191.0,35
14147.0,77.0,2.0,483.40000000000003,35
14148.0,233.0,1.0,157.2,35
14149.0,220.0,1.0,446.62000000000006,35
14150.0,35.0,2.0,658.6400000000001,35
14152.0,74.0,2.0,621.2900000000001,35
14154.0,238.0,2.0,1345.62,35
14155.0,265.0,1.0,118.75,35
14156.0,9.0,52.0,76006.31000000001,10
14157.0,19.0,2.0,432.88000000000005,35
14158.0,39.0,1.0,507.66,35
14159.0,19.0,11.0,4693.009999999999,35
14161.0,215.0,3.0,1110.52,35
